scheme_code,nav,nav_date
103191,100.0000,2026-06-02
103192,687.0143,2026-06-02
103193,100.8547,2026-06-02
103195,481.7131,2026-06-02
103196,127.4882,2026-06-02
103197,33.1145,2026-06-02
103215,104.5899,2026-06-01
103216,46.8330,2026-06-01
103225,43.4367,2026-06-02
103226,12.6496,2026-06-02
103227,14.4887,2026-06-02
103228,15.1657,2026-06-02
103233,58.2640,2026-06-01
103234,333.9650,2026-06-01
103308,24.0230,2026-06-02
103309,140.7032,2026-06-02
103312,162.9200,2026-06-02
103313,36.7200,2026-06-02
103338,41.0900,2026-06-01
103339,109.7940,2026-06-01
103340,408.1882,2026-06-02
103342,100.1711,2026-06-02
103343,100.1482,2026-06-02
103347,3939.1153,2026-06-02
103348,1002.4834,2026-06-02
103349,1001.4663,2026-06-02
103360,169.1788,2026-06-02
103361,42.2906,2026-06-02
103389,64.4100,2026-06-02
103390,167.7900,2026-06-02
103400,29.6052,2026-06-02
103401,29.5763,2026-06-02
103408,66.2071,2026-06-02
103409,37.4389,2026-06-02
103475,27.9700,2026-06-02
103476,101.8400,2026-06-02
103490,123.7300,2026-06-02
103491,123.9800,2026-06-02
103504,90.6914,2026-06-02
103616,51.5929,2026-06-02
103633,400.2141,2026-06-02
103634,100.1295,2026-06-02
103635,100.7311,2026-06-02
103678,136.7535,2026-06-01
103679,23.7315,2026-06-01
103734,37.0962,2026-06-02
103735,10.0239,2026-06-02
103736,10.0085,2026-06-02
103743,22.7209,2026-06-02
103780,34.1580,2026-06-02
103781,15.8540,2026-06-02
103819,596.7080,2026-06-02
103820,34.9190,2026-06-02
103883,85.7053,2026-06-02
103884,1266.0911,2026-06-02
103885,109.6275,2026-06-02
104074,20.8076,2026-06-02
104075,36.8323,2026-06-02
104138,3577.4090,2026-06-02
104139,1006.0928,2026-06-02
104140,1005.4914,2026-06-02
104457,35.5389,2026-06-02
104458,18.6895,2026-06-02
104481,147.4240,2026-06-02
104482,28.0800,2026-06-02
104484,1002.7594,2026-06-02
104485,1018.7271,2026-06-02
104486,3791.6620,2026-06-02
104488,3341.6937,2026-06-02
104489,1004.2225,2026-06-02
104492,1004.1088,2026-06-02
104513,122.1966,2026-06-02
104514,74.5886,2026-06-02
104523,229.6950,2026-06-02
104559,10.2600,2026-06-02
104635,22.7000,2026-06-02
104636,116.0000,2026-06-02
104637,119.0416,2026-06-02
104638,31.8697,2026-06-02
104681,15.3298,2026-06-02
104683,36.0446,2026-06-02
104685,75.3500,2026-06-02
104686,17.5900,2026-06-02
104722,1445.3093,2026-06-02
104723,1420.5026,2026-06-02
104725,1328.9134,2026-06-02
104726,3975.3287,2026-06-02
104728,3520.1257,2026-06-02
104729,1448.7906,2026-06-02
104772,133.4080,2026-06-02
104773,21.1980,2026-06-02
104907,75.4560,2026-06-01
104908,137.3850,2026-06-01
105000,28.5057,2026-06-02
105001,84.4623,2026-06-02
105024,1750.8098,2026-06-02
105025,1017.9524,2026-06-02
105067,164.0202,2026-06-02
105080,2370.5411,2026-06-02
105185,3702.8287,2026-06-02
105187,2412.4733,2026-06-02
105189,3679.1283,2026-06-02
105190,1018.9217,2026-06-02
105191,1050.7041,2026-06-02
105192,1015.2639,2026-06-02
105274,4350.9757,2026-06-02
105275,1397.8103,2026-06-02
105280,4310.2135,2026-06-02
105281,1140.7391,2026-06-02
105282,1379.5635,2026-06-02
105283,1414.5313,2026-06-02
105417,63.9600,2026-06-02
105418,60.0800,2026-06-02
105459,46.7200,2026-06-02
105460,127.5400,2026-06-02
105463,130.8706,2026-06-02
105503,182.0300,2026-06-02
105504,56.7300,2026-06-02
105543,10.1563,2026-06-01
105548,10.1428,2026-06-01
105578,1065.9395,2026-06-02
105603,33.5506,2026-06-02
105604,17.9054,2026-06-02
105605,1440.4321,2026-06-02
105627,1444.0762,2026-06-02
105628,422.7350,2026-06-02
105637,10.5434,2026-06-02
105639,10.0446,2026-06-02
105658,1469.2707,2026-06-02
105659,1084.8063,2026-06-02
105660,13.3009,2026-04-22
105661,38.0238,2026-04-22
105662,13.2403,2026-04-22
105663,28.3256,2026-04-22
105667,1048.5906,2026-06-02
105668,1240.6395,2026-06-02
105669,3361.8415,2026-06-02
105670,1007.9951,2026-06-02
105689,37.9229,2026-06-02
105692,13.2976,2026-06-02
105757,49.5970,2026-06-01
105758,197.6840,2026-06-01
105804,90.9304,2026-06-02
105805,37.6324,2026-06-02
105816,32.6783,2026-06-02
105817,98.3857,2026-06-02
105822,11.5930,2026-06-02
105823,36.1335,2026-06-02
105856,13.5235,2026-06-02
105857,10.3880,2026-06-02
105875,97.9690,2026-06-02
105878,1034.9047,2026-06-02
105881,100.6886,2026-06-02
105887,100.5401,2026-06-02
105888,100.0753,2026-06-02
105967,10.7039,2026-06-01
105968,39.4350,2026-06-01
105989,206.9510,2026-06-02
106095,45.0105,2026-06-02
106096,50.5974,2026-06-02
106143,40.3400,2026-06-02
106144,99.7200,2026-06-02
106157,102.8871,2026-06-02
106166,354.1400,2026-06-02
106167,89.7000,2026-06-02
106168,63.5437,2026-06-02
106169,40.8850,2026-06-02
106170,40.9774,2026-06-02
106171,1887.0630,2026-06-02
106172,1154.5072,2026-06-02
106177,3292.3470,2026-06-02
106179,1310.6265,2026-06-02
106183,36.0207,2026-06-02
106185,37.4692,2026-06-02
106186,10.9597,2026-06-02
106193,128.7770,2026-06-01
106212,3658.7546,2026-06-02
106213,1425.1366,2026-06-02
106214,1425.1235,2026-06-02
106215,1450.0807,2026-06-02
106216,1604.6812,2026-06-02
106217,3723.2789,2026-06-02
106221,1425.4721,2026-06-02
106222,1421.9335,2026-06-02
106227,37.8391,2026-06-02
106228,15.6963,2026-06-02
106229,17.3314,2026-06-02
106230,15.7200,2026-06-02
106231,33.4440,2026-06-02
106232,15.1638,2026-06-02
106233,18.4898,2026-06-02
106234,15.1488,2026-06-02
106235,86.7659,2026-06-02
106236,25.3676,2026-06-02
106240,86.7659,2026-06-02
106260,1316.4587,2026-06-02
106316,17.2200,2026-06-02
106317,51.2500,2026-06-02
106369,35.4133,2026-05-29
106370,43.8076,2026-05-29
106383,24.5670,2026-06-02
106384,46.4713,2026-06-02
106425,53.8629,2026-06-02
106426,47.0836,2026-06-02
106441,41.9430,2026-06-01
106442,41.9450,2026-06-01
106596,33.9354,2026-06-01
106597,56.0195,2026-06-01
106624,33.0131,2026-06-02
106653,42.0800,2026-06-02
106654,65.4600,2026-06-02
106793,32.2350,2026-06-01
106822,31.6400,2026-06-02
106823,85.2200,2026-06-02
106838,10.0809,2026-06-01
106839,10.1554,2026-06-01
106840,10.0432,2026-06-01
106841,52.4911,2026-06-01
106871,51.0058,2026-06-02
106872,22.4725,2026-06-01
106873,52.7345,2026-06-01
106929,802.5390,2026-06-01
106978,21.5318,2026-06-02
106979,45.6165,2026-06-02
106980,17.0833,2026-06-02
107287,47.8897,2026-06-02
107288,47.8905,2026-06-02
107352,110.1900,2026-06-02
107353,121.5300,2026-06-02
107409,18.9873,2026-06-02
107410,18.9880,2026-06-02
107471,1590.3797,2026-06-02
107472,1287.3050,2026-06-02
107476,1136.7439,2026-06-02
107477,2823.4697,2026-06-02
107524,46.3380,2026-06-01
107525,19.8730,2026-06-01
107578,107.1770,2026-06-02
107579,27.4520,2026-06-02
107693,128.8517,2026-06-02
107700,1005.1646,2026-06-02
107701,1107.5180,2026-06-02
107702,1016.5090,2026-06-02
107704,1089.2858,2026-06-02
107705,2368.3075,2026-06-02
107745,59.4800,2026-06-02
107763,52.8028,2026-06-02
107764,52.8043,2026-06-02
107988,36.7784,2026-06-01
107989,25.9467,2026-06-01
108166,43.2937,2026-06-02
108167,131.5096,2026-06-02
108202,110.8230,2026-06-01
108203,32.5620,2026-06-01
108249,69.9579,2026-06-02
108252,37.2940,2026-06-02
108258,69.9579,2026-06-02
108272,146.7011,2026-06-02
108273,380.0370,2026-06-02
108274,101.6992,2026-06-02
108377,70.8100,2026-06-02
108378,138.8500,2026-06-02
108402,81.2600,2026-06-02
108403,66.5300,2026-06-02
108465,28.2200,2026-06-02
108466,104.6700,2026-06-02
108479,257.2017,2026-06-02
108511,38.4497,2026-06-01
108544,12.8531,2026-06-01
108545,45.7337,2026-06-01
108546,12.9552,2026-06-01
108547,14.5170,2026-06-01
108557,11.9253,2026-06-01
108558,11.3216,2026-06-01
108559,11.2089,2026-06-01
108561,11.5794,2026-06-01
108592,85.5680,2026-06-01
108593,18.3240,2026-06-01
108594,202.1010,2026-06-01
108595,45.2330,2026-06-01
108596,136.7000,2026-06-01
108597,27.0360,2026-06-01
108632,40.4860,2026-06-01
108633,10.1015,2026-06-01
108634,10.1117,2026-06-01
108635,10.1179,2026-06-01
108644,10.3929,2026-06-01
108646,11.4967,2026-06-01
108650,10.0994,2026-06-01
108675,11.2335,2026-06-01
108690,3329.6608,2026-06-01
108691,1001.9136,2026-06-01
108692,1001.4161,2026-06-01
108693,1001.8407,2026-06-01
108701,10.1276,2026-06-01
108713,10.4085,2026-06-01
108727,10.2391,2026-06-01
108728,47.2980,2026-06-01
108729,10.2463,2026-06-01
108730,10.2587,2026-06-01
108731,10.2740,2026-06-01
108753,47.1433,2026-06-01
108756,42.5019,2026-06-01
108757,10.2677,2026-06-01
108763,11.9130,2026-06-01
108764,12.1607,2026-06-01
108765,66.2984,2026-06-01
108766,11.6714,2026-06-01
108767,10.3713,2026-06-01
108768,59.6260,2026-06-01
108799,74.2580,2026-06-01
108800,20.4690,2026-06-01
108845,34.0369,2026-06-01
108847,10.6253,2026-06-01
108908,35.6450,2026-06-01
108909,142.6060,2026-06-01
108992,10.7700,2026-06-01
108995,31.8320,2026-06-01
109010,81.1016,2026-06-01
109058,27.1501,2026-06-02
109059,101.3073,2026-06-02
109108,100.3421,2026-06-02
109254,3178.0073,2026-06-02
109255,1005.1386,2026-06-02
109264,1005.2581,2026-06-02
109269,3323.8281,2026-06-02
109274,66.7683,2026-06-02
109275,89.7967,2026-06-02
109349,1005.5000,2026-06-02
109350,1001.2665,2026-06-02
109351,1001.2674,2026-06-02
109353,3320.9113,2026-06-02
109366,1242.8803,2026-06-02
109370,1001.7494,2026-06-02
109371,3991.4923,2026-06-02
109372,1240.7100,2026-06-02
109445,124.4300,2026-06-02
109446,23.7500,2026-06-02
109472,17.0806,2026-06-02
109473,17.0825,2026-06-02
109501,1046.2268,2026-06-02
109522,93.3383,2026-06-02
109523,71.9244,2026-06-02
109716,31.8853,2026-06-02
109717,38.7549,2026-06-02
109720,38.0239,2026-06-02
109721,38.0239,2026-06-02
109723,10.5454,2026-06-02
109724,38.0239,2026-06-02
109740,41.1989,2026-06-02
109741,11.2841,2026-06-02
109743,11.2789,2026-06-02
109830,106.3309,2026-06-02
109831,75.9968,2026-06-02
110282,111.1844,2026-06-02
110490,112.9800,2026-06-02
110598,32.3700,2026-06-02
110599,98.3300,2026-06-02
110601,98.3400,2026-06-02
110603,88.8800,2026-06-02
110604,27.7400,2026-06-02
110606,88.8700,2026-06-02
110607,26.5300,2026-06-02
110608,27.5300,2026-06-02
111343,10.2784,2026-06-01
111521,10.5462,2026-06-02
111523,13.2770,2026-06-01
111524,34.7237,2026-06-01
111525,36.3245,2026-06-01
111527,13.6890,2026-06-01
111545,102.3333,2026-06-02
111549,123.5400,2026-06-02
111550,122.7400,2026-06-02
111569,148.7670,2026-06-01
111570,30.0480,2026-06-01
111585,27.7999,2026-06-02
111589,14.2656,2026-06-02
111590,14.0582,2026-06-02
111599,77.6317,2026-06-02
111602,29.2925,2026-06-02
