scheme_code,nav,nav_date
101349,245.0449,2026-05-07
101351,10.9889,2026-05-07
101356,11.1540,2026-05-07
101357,52.8425,2026-05-07
101373,54.1672,2026-05-07
101407,3835.1448,2026-05-07
101408,4648.1587,2026-05-07
101491,57.0608,2026-05-07
101525,231.0426,2026-05-07
101530,289.3923,2026-05-07
101538,67.7833,2026-05-07
101539,1464.4092,2026-05-07
101547,22.4132,2026-05-07
101548,49.6298,2026-05-07
101549,23.9773,2026-05-07
101551,65.8593,2026-05-07
101585,67.0720,2026-05-07
101586,12.4650,2026-05-07
101587,14.6120,2026-05-07
101588,56.1150,2026-05-07
101591,57.3500,2026-05-07
101592,822.3900,2026-05-07
101593,41.6538,2026-05-07
101594,470.2169,2026-05-07
101617,105.5041,2026-05-07
101618,105.7358,2026-05-07
101619,572.8630,2026-05-07
101635,459.1000,2026-05-07
101636,23.4080,2026-05-07
101656,165.0792,2026-05-07
101657,40.6549,2026-05-07
101659,151.1960,2026-05-07
101665,55.0926,2026-05-07
101667,11.5224,2026-05-07
101669,14.9298,2026-05-07
101672,349.0953,2026-05-07
101685,42.9692,2026-05-07
101686,10.5762,2026-05-07
101705,889.1838,2026-05-07
101706,34.1000,2026-05-07
101714,1001.5157,2026-05-07
101737,26.3700,2026-05-07
101738,463.5400,2026-05-07
101746,195.3334,2026-05-07
101758,63.0494,2026-05-07
101762,1983.3980,2026-05-07
101763,71.6710,2026-05-07
101764,757.6540,2026-05-07
101765,35.2810,2026-05-07
101766,181.1198,2026-05-07
101802,446.5150,2026-05-07
101804,100.8760,2026-05-07
101805,42.7207,2026-05-07
101806,42.5871,2026-05-07
101816,16.3922,2026-05-07
101818,69.0836,2026-05-07
101823,73.2565,2026-05-07
101824,493.7734,2026-05-07
101829,14.2865,2026-05-07
101830,41.4310,2026-05-07
101833,143.1030,2026-05-07
101834,220.3913,2026-05-07
101837,53.6051,2026-05-07
101838,11.0630,2026-05-07
101839,12.2835,2026-05-07
101840,11.0551,2026-05-07
101843,14.8188,2026-05-07
101844,49.6028,2026-05-07
101847,4975.3480,2026-05-07
101852,85.8515,2026-05-07
101853,215.0423,2026-05-07
101862,641.7668,2026-05-07
101863,641.7668,2026-05-07
101864,68.0467,2026-05-07
101866,12.7080,2026-05-07
101867,14.5680,2026-05-07
101868,11.7230,2026-05-07
101869,82.9348,2026-05-07
101872,91.0651,2026-05-07
101873,12.6065,2026-05-07
101874,11.6737,2026-05-07
101875,13.4784,2026-05-07
101892,1051.2301,2026-05-07
101893,4730.8704,2026-05-07
101922,337.1600,2026-05-07
101923,58.7100,2026-05-07
101932,43.0349,2026-05-07
101934,40.1993,2026-05-07
101950,20.7053,2026-05-07
101951,20.9532,2026-05-07
101952,20.3159,2026-05-07
101970,103.8185,2026-05-07
101971,480.3916,2026-05-07
101972,100.0150,2026-05-07
101973,100.0200,2026-05-07
101974,100.1458,2026-05-07
101976,389.7612,2026-05-07
101979,1358.6910,2026-05-07
101980,65.9420,2026-05-07
101986,1114.5200,2026-05-07
101989,58.8181,2026-05-07
101990,10.1048,2026-05-07
101993,6020.9030,2026-05-07
101994,1063.6400,2026-05-07
101995,1063.1805,2026-05-07
101996,3971.5240,2026-05-07
101997,1042.6600,2026-05-07
102000,1112.2950,2026-05-07
102001,50.9390,2026-05-07
102007,1132.1398,2026-05-07
102008,1064.8019,2026-05-07
102009,4090.3992,2026-05-07
102010,1186.5580,2026-05-07
102011,1123.8432,2026-05-07
102012,4507.6246,2026-05-07
102013,1053.0772,2026-05-07
102020,292.6754,2026-05-07
102021,52.2448,2026-05-07
102036,101.0845,2026-05-07
102053,53.3756,2026-05-07
102054,20.6899,2026-05-07
102133,168.1198,2026-05-07
102134,130.9865,2026-05-07
102135,221.4188,2026-05-07
102136,171.6412,2026-05-07
102137,122.9463,2026-05-07
102138,94.4834,2026-05-07
102139,65.4622,2026-05-07
102140,50.2317,2026-05-07
102141,46.7883,2026-05-07
102142,91.2733,2026-05-07
102143,40.8114,2026-05-07
102147,82.9294,2026-05-07
102148,13.5265,2026-05-07
102149,14.3151,2026-05-07
102172,60.7915,2026-05-07
102173,11.2789,2026-05-07
102174,12.3396,2026-05-07
102205,36.8431,2026-05-07
102206,19.3152,2026-05-07
102251,42.1925,2026-05-07
102252,225.7666,2026-05-07
102260,12.9122,2026-05-07
102261,17.0256,2026-05-07
102262,62.7401,2026-05-07
102266,80.8339,2026-05-07
102267,80.8289,2026-05-07
102272,215.1166,2026-05-07
102273,110.3674,2026-05-07
102326,120.5242,2026-05-07
102328,454.7080,2026-05-07
102330,78.1183,2026-05-07
102331,13.7905,2026-05-07
102393,144.7611,2026-05-07
102394,305.9136,2026-05-07
102395,146.0368,2026-05-07
102396,76.3252,2026-05-07
102397,130.6398,2026-05-07
102398,283.3163,2026-05-07
102401,192.9634,2026-05-07
102402,75.1004,2026-05-07
102414,378.4269,2026-05-07
102428,116.8513,2026-05-07
102431,536.3381,2026-05-07
102432,536.3381,2026-05-07
102433,115.8190,2026-05-07
102434,353.2250,2026-05-07
102435,30.6140,2026-05-07
102442,1055.3337,2026-05-07
102443,1000.0000,2026-05-07
102448,60.1829,2026-05-07
102450,11.0329,2026-05-07
102451,11.3638,2026-05-07
102452,60.5558,2026-05-07
102453,10.0674,2026-05-07
102503,43.5292,2026-05-07
102504,17.1636,2026-05-07
102505,48.1161,2026-05-07
102506,21.7525,2026-05-07
102509,38.9218,2026-05-07
102510,64.9241,2026-05-07
102511,26.5697,2026-05-07
102512,48.2732,2026-05-07
102514,48.3001,2026-05-07
102528,341.2300,2026-05-07
102529,44.2200,2026-05-07
102531,1406.8330,2026-05-07
102532,4445.4202,2026-05-07
102533,69.8969,2026-05-07
102534,44.1886,2026-05-07
102535,69.8611,2026-05-07
102536,16.8791,2026-05-07
102538,3547.8949,2026-05-07
102539,4401.4660,2026-05-07
102540,6602.9476,2026-05-07
102541,2334.7173,2026-05-07
102544,3733.3224,2026-05-07
102545,3120.2632,2026-05-07
102573,249.2150,2026-05-07
102574,256.0240,2026-05-07
102591,45.0268,2026-05-07
102592,10.7461,2026-05-07
102594,466.9300,2026-05-07
102595,35.3200,2026-05-07
102672,4326.4310,2026-05-07
102673,47.2561,2026-05-07
102675,11.1237,2026-05-07
102676,10.2525,2026-05-07
102677,10.2660,2026-05-07
102741,47.2676,2026-05-07
102751,186.9201,2026-05-07
102752,186.9201,2026-05-07
102753,33.7811,2026-05-07
102756,390.5103,2026-05-07
102760,227.1320,2026-05-07
102761,23.0930,2026-05-07
102765,71.4277,2026-05-07
102766,10.6656,2026-05-07
102767,47.8907,2026-05-07
102823,455.8036,2026-05-07
102846,180.2041,2026-05-07
102847,180.2041,2026-05-07
102848,31.7976,2026-05-07
102849,38.4887,2026-05-07
102851,25.8883,2026-05-07
102860,16.1982,2026-05-07
102874,112.8440,2026-05-07
102875,258.6590,2026-05-07
102883,187.0826,2026-05-07
102884,19.4099,2026-05-07
102885,310.7953,2026-05-07
102913,44.2680,2026-05-07
102914,39.6549,2026-05-07
102915,10.2626,2026-05-07
102920,250.2400,2026-05-07
102921,81.2800,2026-05-07
102941,241.0915,2026-05-07
102942,98.5133,2026-05-07
102947,15.2650,2026-05-07
102948,112.7860,2026-05-07
103024,640.5515,2026-05-07
103025,33.3667,2026-05-07
103026,177.2810,2026-05-07
103034,381.7990,2026-05-07
103039,52.2960,2026-05-07
103040,151.7150,2026-05-07
103048,4371.8555,2026-05-07
103050,1006.3297,2026-05-07
103051,1007.4152,2026-05-07
103052,1024.0698,2026-05-07
103085,228.7477,2026-05-07
103086,42.4674,2026-05-07
103097,48.1911,2026-05-07
103098,165.3627,2026-05-07
103110,38.1400,2026-05-07
103111,204.5400,2026-05-07
103114,116.6366,2026-05-07
103130,16.9920,2026-05-07
103131,74.6630,2026-05-07
103140,1388.7499,2026-05-07
103145,119.1085,2026-05-07
103146,67.6072,2026-05-07
103149,204.0800,2026-05-07
103150,28.7300,2026-05-07
103151,254.9834,2026-05-07
103154,168.5100,2026-05-07
103155,1510.6500,2026-05-07
103158,1008.7308,2026-05-07
103159,4125.1730,2026-05-07
103160,1003.5288,2026-05-07
103164,188.1300,2026-05-07
103165,160.9300,2026-05-07
103166,1868.0600,2026-05-07
103167,35.9300,2026-05-07
103168,144.8100,2026-05-07
103173,38.2300,2026-05-07
103174,513.6400,2026-05-07
103176,571.2225,2026-05-07
103178,117.0118,2026-05-07
103183,12.5321,2026-05-07
103191,100.1599,2026-05-07
103192,686.7577,2026-05-07
103193,100.8579,2026-05-07
103195,481.5332,2026-05-07
103196,130.8526,2026-05-07
103197,33.9884,2026-05-07
103215,107.7113,2026-05-07
103216,48.2306,2026-05-07
103225,43.2883,2026-05-07
103226,12.6692,2026-05-07
103227,14.4990,2026-05-07
103228,15.1629,2026-05-07
103233,61.0860,2026-05-07
103234,350.1410,2026-05-07
103308,24.4967,2026-05-07
103309,143.4775,2026-05-07
103312,165.5400,2026-05-07
103313,37.3100,2026-05-07
103338,42.8890,2026-05-07
103339,114.6010,2026-05-07
103340,406.5212,2026-05-07
103342,100.2043,2026-05-07
103343,100.1482,2026-05-07
103347,3923.1408,2026-05-07
103348,1001.4509,2026-05-07
103349,1001.4663,2026-05-07
103360,175.8620,2026-05-07
103361,43.9612,2026-05-07
103389,66.6800,2026-05-07
103390,173.7200,2026-05-07
103400,29.8477,2026-05-07
103401,29.8186,2026-05-07
103408,66.7495,2026-05-07
103409,37.7456,2026-05-07
103475,28.4600,2026-05-07
103476,103.6200,2026-05-07
103490,126.4300,2026-05-07
103491,126.6900,2026-05-07
103504,92.9915,2026-05-07
103616,52.9014,2026-05-07
103633,399.7895,2026-05-07
103634,100.1295,2026-05-07
103635,100.7714,2026-05-07
103678,138.8812,2026-05-07
103679,24.1007,2026-05-07
103734,36.9586,2026-05-07
103735,10.0296,2026-05-07
103736,10.0088,2026-05-07
103743,23.8550,2026-05-07
103780,34.1222,2026-05-07
103781,15.8374,2026-05-07
103819,617.0430,2026-05-07
103820,36.1090,2026-05-07
103883,88.3888,2026-05-07
103884,1266.2694,2026-05-07
103885,109.1856,2026-05-07
104074,20.7871,2026-05-07
104075,36.7961,2026-05-07
104138,3571.5545,2026-05-07
104139,1005.0453,2026-05-07
104140,1005.4914,2026-05-07
104457,35.4989,2026-05-07
104458,18.6685,2026-05-07
104481,151.8350,2026-05-07
104482,28.9210,2026-05-07
104484,1002.7594,2026-05-07
104485,1019.0679,2026-05-07
104486,3776.0761,2026-05-07
104488,3329.0240,2026-05-07
104489,1004.5338,2026-05-07
104492,1004.1513,2026-05-07
104513,120.6400,2026-05-07
104514,73.6385,2026-05-07
104523,235.3176,2026-05-07
104559,10.2600,2026-05-07
104635,23.3200,2026-05-07
104636,119.1700,2026-05-07
104637,121.5059,2026-05-07
104638,32.5294,2026-05-07
104681,15.3138,2026-05-07
104683,36.0072,2026-05-07
104685,76.8600,2026-05-07
104686,17.9400,2026-05-07
104722,1445.9496,2026-05-07
104723,1419.7730,2026-05-07
104725,1327.6246,2026-05-07
104726,3971.4734,2026-05-07
104728,3518.0148,2026-05-07
104729,1447.3853,2026-05-07
104772,138.0460,2026-05-07
104773,22.5100,2026-05-07
104907,78.1300,2026-05-07
104908,142.2540,2026-05-07
105000,29.0907,2026-05-07
105001,86.1957,2026-05-07
105024,1749.7587,2026-05-07
105025,1017.9524,2026-05-07
105067,177.7679,2026-05-07
105080,2366.4444,2026-05-07
105185,3705.4628,2026-05-07
105187,2414.3252,2026-05-07
105189,3682.1158,2026-05-07
105190,1019.6466,2026-05-07
105191,1051.4654,2026-05-07
105192,1016.0876,2026-05-07
105274,4332.8463,2026-05-07
105275,1391.9836,2026-05-07
105280,4292.2467,2026-05-07
105281,1140.7391,2026-05-07
105282,1380.1338,2026-05-07
105283,1408.6350,2026-05-07
105417,66.2800,2026-05-08
105418,62.2500,2026-05-08
105459,48.1200,2026-05-07
105460,131.3700,2026-05-07
105463,126.4101,2026-05-07
105503,187.1300,2026-05-07
105504,58.3200,2026-05-07
105543,10.1512,2026-05-07
105548,10.1428,2026-05-07
105578,1070.2528,2026-05-07
105603,33.5010,2026-05-07
105604,17.8789,2026-05-07
105605,1438.9033,2026-05-07
105627,1442.5435,2026-05-07
105628,435.9710,2026-05-07
105637,10.5472,2026-05-07
105639,10.0484,2026-05-07
105658,1467.7114,2026-05-07
105659,1085.2879,2026-05-07
105660,13.3009,2026-04-22
105661,38.0238,2026-04-22
105662,13.2403,2026-04-22
105663,28.3256,2026-04-22
105667,1055.5725,2026-05-07
105668,1248.9003,2026-05-07
105669,3384.2261,2026-05-07
105670,1013.1687,2026-05-07
105689,37.7725,2026-05-07
105692,13.2448,2026-05-07
105757,50.7170,2026-05-07
105758,202.1480,2026-05-07
105804,92.1379,2026-05-07
105805,38.1322,2026-05-07
105816,33.9457,2026-05-07
105817,102.2013,2026-05-07
105822,11.6022,2026-05-07
105823,36.1620,2026-05-07
105856,13.5341,2026-05-07
105857,10.3962,2026-05-07
105875,101.1210,2026-05-07
105878,1041.7937,2026-05-07
105881,100.6419,2026-05-07
105887,100.5637,2026-05-07
105888,100.2212,2026-05-07
105967,10.7067,2026-05-07
105968,39.3338,2026-05-07
105989,208.9840,2026-05-07
106095,45.9102,2026-05-07
106096,51.6087,2026-05-07
106143,41.3800,2026-05-07
106144,102.2900,2026-05-07
106157,103.0197,2026-05-07
106166,364.5200,2026-05-07
106167,93.0100,2026-05-07
106168,66.0335,2026-05-07
106169,40.7761,2026-05-07
106170,40.8683,2026-05-07
106171,1888.5969,2026-05-07
106172,1155.4457,2026-05-07
106177,3295.0233,2026-05-07
106179,1311.6918,2026-05-07
106183,35.8934,2026-05-07
106185,37.3368,2026-05-07
106186,10.9210,2026-05-07
106193,125.3527,2026-05-07
106212,3657.1667,2026-05-07
106213,1424.5179,2026-05-07
106214,1424.5050,2026-05-07
106215,1449.4513,2026-05-07
106216,1603.9846,2026-05-07
106217,3721.6626,2026-05-07
106221,1424.8533,2026-05-07
106222,1421.3163,2026-05-07
106227,37.8675,2026-05-07
106228,15.7081,2026-05-07
106229,17.3444,2026-05-07
106230,15.7318,2026-05-07
106231,33.4691,2026-05-07
106232,15.1752,2026-05-07
106233,18.5037,2026-05-07
106234,15.1602,2026-05-07
106235,90.2088,2026-05-07
106236,26.3742,2026-05-07
106240,90.2088,2026-05-07
106260,1355.6794,2026-05-07
106316,17.4500,2026-05-07
106317,51.9400,2026-05-07
106369,34.1841,2026-05-07
106370,42.2871,2026-05-07
106383,24.5737,2026-05-07
106384,46.4839,2026-05-07
106425,56.1268,2026-05-07
106426,49.0626,2026-05-07
106441,40.1040,2026-05-07
106442,40.1070,2026-05-07
106596,36.9407,2026-05-07
106597,60.9806,2026-05-07
106624,33.0220,2026-05-07
106653,42.6000,2026-05-07
106654,66.2700,2026-05-07
106793,32.1580,2026-05-07
106795,10.9400,2026-05-07
106796,31.1860,2026-05-07
106797,22.2320,2026-05-07
106799,23.2420,2026-05-07
106822,32.3200,2026-05-07
106823,87.0700,2026-05-07
106838,10.0809,2026-05-07
106839,10.1533,2026-05-07
106840,10.0491,2026-05-07
106841,52.4803,2026-05-07
106871,53.0965,2026-05-07
106872,21.9106,2026-05-07
106873,51.4158,2026-05-07
106929,860.8781,2026-05-07
106978,20.4182,2026-05-07
106979,43.2572,2026-05-07
106980,17.0879,2026-05-07
107287,49.1072,2026-05-07
107288,49.1079,2026-05-07
107352,113.2600,2026-05-07
107353,124.9100,2026-05-07
107409,19.8230,2026-05-07
107410,19.8238,2026-05-07
107471,1604.2252,2026-05-07
107472,1298.5088,2026-05-07
107476,1146.6914,2026-05-07
107477,2848.0479,2026-05-07
107524,48.1220,2026-05-07
107525,20.6380,2026-05-07
107578,110.3650,2026-05-07
107579,28.2680,2026-05-07
107693,124.4651,2026-05-07
107700,1005.1646,2026-05-07
107701,1106.8896,2026-05-07
107702,1015.9320,2026-05-07
107704,1088.6678,2026-05-07
107705,2366.9647,2026-05-07
107745,61.3200,2026-05-07
107763,53.4145,2026-05-07
107764,53.4160,2026-05-07
107988,35.2416,2026-05-07
107989,24.8625,2026-05-07
108166,43.6590,2026-05-07
108167,132.6191,2026-05-07
108202,111.9490,2026-05-07
108203,32.8930,2026-05-07
108249,72.9489,2026-05-07
108252,38.8885,2026-05-07
108258,72.9489,2026-05-07
108272,146.8902,2026-05-07
108273,380.5268,2026-05-07
108274,101.8303,2026-05-07
108377,74.3200,2026-05-07
108378,145.7300,2026-05-07
108402,83.2900,2026-05-08
108403,68.8600,2026-05-08
108465,29.2500,2026-05-07
108466,108.4800,2026-05-07
108479,266.0252,2026-05-07
108511,38.4552,2026-05-07
108544,12.8515,2026-05-07
108545,45.7280,2026-05-07
108546,12.9535,2026-05-07
108547,14.5151,2026-05-07
108557,11.9154,2026-05-07
108558,11.3122,2026-05-07
108559,11.1996,2026-05-07
108561,11.5827,2026-05-07
108592,89.7800,2026-05-07
108593,19.2260,2026-05-07
108594,207.9670,2026-05-07
108595,46.5460,2026-05-07
108596,140.8430,2026-05-07
108597,27.8550,2026-05-07
108632,40.4669,2026-05-07
108633,10.1015,2026-05-07
108634,10.1243,2026-05-07
108635,10.1179,2026-05-07
108644,10.3983,2026-05-07
108646,11.5027,2026-05-07
108650,10.0994,2026-05-07
108675,11.2367,2026-05-07
108690,3316.5780,2026-05-07
108691,1002.4945,2026-05-07
108692,1001.4161,2026-05-07
108693,1002.0342,2026-05-07
108701,10.1327,2026-05-07
108713,10.4169,2026-05-07
108727,10.2658,2026-05-07
108728,47.3583,2026-05-07
108729,10.2593,2026-05-07
108730,10.3403,2026-05-07
108731,10.2871,2026-05-07
108753,47.1680,2026-05-07
108756,42.4607,2026-05-07
108757,10.2622,2026-05-07
108763,11.9398,2026-05-07
108764,12.1881,2026-05-07
108765,66.4479,2026-05-07
108766,11.6977,2026-05-07
108767,10.3860,2026-05-07
108768,59.6742,2026-05-07
108799,77.1380,2026-05-07
108800,21.2630,2026-05-07
108845,33.9671,2026-05-07
108847,10.6035,2026-05-07
108908,36.8400,2026-05-07
108909,147.3860,2026-05-07
108992,10.8700,2026-05-07
108995,31.9680,2026-05-07
109010,84.8734,2026-05-07
109058,28.7345,2026-05-07
109059,107.2195,2026-05-07
109108,100.4747,2026-05-07
109254,3164.9005,2026-05-07
109255,1005.4742,2026-05-07
109264,1005.5054,2026-05-07
109269,3316.1369,2026-05-07
109274,65.4788,2026-05-07
109275,88.0625,2026-05-07
109349,1005.5000,2026-05-07
109350,1000.8795,2026-05-07
109351,1002.0680,2026-05-07
109353,3307.0179,2026-05-07
109366,1240.8908,2026-05-07
109370,1001.0748,2026-05-07
109371,3981.7244,2026-05-07
109372,1240.7100,2026-05-07
109445,130.8600,2026-05-07
109446,24.9800,2026-05-07
109472,17.0959,2026-05-07
109473,17.0977,2026-05-07
109501,1046.9843,2026-05-07
109522,96.0033,2026-05-07
109523,73.9780,2026-05-07
109716,32.0901,2026-05-07
109717,38.9970,2026-05-07
109720,38.2682,2026-05-07
109721,38.2682,2026-05-07
109723,10.6132,2026-05-07
109724,38.2682,2026-05-07
109740,41.3183,2026-05-07
109741,11.3168,2026-05-07
109743,11.3797,2026-05-07
109830,105.0669,2026-05-07
109831,75.0933,2026-05-07
110282,111.8510,2026-05-07
110490,113.4673,2026-05-07
110598,33.3200,2026-05-07
110599,101.1600,2026-05-07
110601,101.1700,2026-05-07
110603,91.4900,2026-05-07
110604,28.5400,2026-05-07
110606,91.4800,2026-05-07
110607,27.3100,2026-05-07
110608,28.3300,2026-05-07
111343,10.2838,2026-05-07
111521,10.5969,2026-05-07
111523,13.2808,2026-05-07
111524,34.7337,2026-05-07
111525,36.2943,2026-05-07
111527,13.6776,2026-05-07
111545,102.3412,2026-05-07
111549,126.3600,2026-05-07
111550,125.5500,2026-05-07
111569,153.3850,2026-05-07
111570,30.9800,2026-05-07
111585,27.8018,2026-05-07
