scheme_code,nav,nav_date
100786,18.6364,2026-05-06
100789,41.6765,2026-05-06
100793,11.3497,2026-05-06
100794,35.3218,2026-05-06
100795,276.2982,2026-05-06
100806,233.4996,2026-05-06
100807,302.1239,2026-05-06
100813,1887.5241,2026-05-06
100814,3663.9199,2026-05-06
100820,38.0697,2026-05-06
100821,199.2751,2026-05-06
100822,167.5746,2026-05-06
100823,84.4239,2026-05-06
100833,1256.5697,2026-05-06
100835,5549.9984,2026-05-06
100837,5939.8838,2026-05-06
100838,1034.1700,2026-05-06
100842,1524.2800,2026-05-06
100843,1328.1041,2026-05-06
100844,1230.9054,2026-05-06
100851,6702.5847,2026-05-06
100852,1528.7400,2026-05-06
100853,1530.3000,2026-05-06
100855,1585.8279,2026-05-06
100856,62.3591,2026-05-06
100857,11.6384,2026-05-06
100858,12.0032,2026-05-06
100859,44.5365,2026-05-06
100864,30.4690,2026-05-06
100865,145.5457,2026-05-06
100868,5388.9566,2026-05-06
100874,1031.3231,2026-05-06
100875,1019.8200,2026-05-06
100876,1027.5583,2026-05-06
100900,283.8840,2026-05-06
100915,65.4612,2026-05-06
100927,21.4609,2026-05-06
100928,21.7345,2026-05-06
100929,26.5818,2026-05-06
100948,91.5325,2026-05-06
100949,12.6403,2026-05-06
100950,11.7185,2026-05-06
100968,75.3589,2026-05-06
100999,20.5961,2026-05-06
101001,66.9799,2026-05-06
101002,65.0418,2026-05-06
101003,21.1538,2026-05-06
101042,78.2314,2026-05-06
101044,10.1771,2026-05-06
101048,42.8405,2026-05-06
101049,21.6865,2026-05-06
101065,216.9378,2026-05-06
101066,77.1223,2026-05-06
101069,62.4354,2026-05-06
101070,452.6687,2026-05-06
101071,150.8861,2026-05-06
101072,164.5984,2026-05-06
101078,10.4302,2026-05-06
101083,56.1004,2026-05-06
101084,12.1317,2026-05-06
101127,331.0600,2026-05-06
101143,34.9340,2026-05-06
101144,809.5363,2026-05-06
101161,301.0215,2026-05-06
101162,301.0215,2026-05-06
101163,59.2986,2026-05-06
101165,12.0949,2026-05-06
101169,113.6043,2026-05-06
101181,25.9766,2026-05-06
101184,1000.1751,2026-05-06
101185,4964.6067,2026-05-06
101187,43.0473,2026-05-06
101188,25.5507,2026-05-06
101198,49.8344,2026-05-06
101199,145.3929,2026-05-06
101200,49.4246,2026-05-06
101201,133.9793,2026-05-06
101206,4342.0223,2026-05-06
101209,158.2100,2026-05-06
101222,76.8263,2026-05-06
101228,838.3000,2026-05-06
101262,383.9304,2026-05-06
101263,383.9304,2026-05-06
101264,66.7621,2026-05-06
101271,32.2288,2026-05-06
101281,722.8400,2026-05-06
101295,73.4220,2026-05-06
101303,10.1916,2026-05-06
101304,48.2924,2026-05-06
101305,12.0802,2026-05-06
101306,11.6194,2026-05-06
101313,25.1839,2026-05-06
101314,246.4401,2026-05-06
101316,558.7376,2026-05-06
101317,577.3961,2026-05-06
101349,245.0908,2026-05-06
101351,10.9840,2026-05-06
101356,11.1530,2026-05-06
101357,52.8380,2026-05-06
101373,54.1303,2026-05-06
101407,3834.5066,2026-05-06
101408,4647.3847,2026-05-06
101491,56.7116,2026-05-06
101525,231.0862,2026-05-06
101530,287.8608,2026-05-06
101538,67.2031,2026-05-06
101539,1451.8732,2026-05-06
101547,22.3975,2026-05-06
101548,49.5951,2026-05-06
101549,23.9734,2026-05-06
101551,65.7986,2026-05-06
101585,66.9800,2026-05-06
101586,12.4480,2026-05-06
101587,14.6107,2026-05-06
101588,56.1098,2026-05-06
101591,56.8100,2026-05-06
101592,814.6800,2026-05-06
101593,41.5322,2026-05-06
101594,468.8440,2026-05-06
101617,105.4925,2026-05-06
101618,105.7358,2026-05-06
101619,572.8002,2026-05-06
101635,457.6510,2026-05-06
101636,23.3340,2026-05-06
101656,164.6704,2026-05-06
101657,40.5542,2026-05-06
101659,151.2249,2026-05-06
101665,55.0705,2026-05-06
101667,11.5177,2026-05-06
101669,14.9238,2026-05-06
101672,348.6313,2026-05-06
101685,42.9559,2026-05-06
101686,10.5730,2026-05-06
101705,890.4859,2026-05-06
101706,33.7600,2026-05-06
101714,1001.5157,2026-05-06
101737,26.3200,2026-05-06
101738,462.5800,2026-05-06
101746,195.6228,2026-05-06
101758,63.0195,2026-05-06
101762,1975.6000,2026-05-06
101763,71.3890,2026-05-06
101764,755.6540,2026-05-06
101765,35.1880,2026-05-06
101766,179.1417,2026-05-06
101802,446.3043,2026-05-06
101804,100.8760,2026-05-06
101805,42.7066,2026-05-06
101806,42.5731,2026-05-06
101816,16.3732,2026-05-06
101818,69.0035,2026-05-06
101823,72.6827,2026-05-06
101824,489.9055,2026-05-06
101829,14.2832,2026-05-06
101830,41.4217,2026-05-06
101833,142.8930,2026-05-06
101834,220.1818,2026-05-06
101837,53.5865,2026-05-06
101838,11.0591,2026-05-06
101839,12.2793,2026-05-06
101840,11.0513,2026-05-06
101843,14.8127,2026-05-06
101844,49.5824,2026-05-06
101847,4974.7169,2026-05-06
101852,84.9139,2026-05-06
101853,214.6023,2026-05-06
101862,639.1691,2026-05-06
101863,639.1691,2026-05-06
101864,67.7713,2026-05-06
101866,12.6910,2026-05-06
101867,14.5484,2026-05-06
101868,11.7073,2026-05-06
101869,82.8235,2026-05-06
101872,91.0695,2026-05-06
101873,12.6071,2026-05-06
101874,11.6742,2026-05-06
101875,13.4791,2026-05-06
101892,1051.0814,2026-05-06
101893,4730.2012,2026-05-06
101922,335.9200,2026-05-06
101923,58.5000,2026-05-06
101932,43.0095,2026-05-06
101934,40.1756,2026-05-06
101950,20.6931,2026-05-06
101951,20.9408,2026-05-06
101952,20.3039,2026-05-06
101970,103.8039,2026-05-06
101971,480.3241,2026-05-06
101972,100.0150,2026-05-06
101973,100.0200,2026-05-06
101974,100.1317,2026-05-06
101976,389.7064,2026-05-06
101979,1355.9540,2026-05-06
101980,65.8090,2026-05-06
101986,1114.5200,2026-05-06
101989,58.8007,2026-05-06
101990,10.1018,2026-05-06
101993,6020.0735,2026-05-06
101994,1063.6400,2026-05-06
101995,1063.0340,2026-05-06
101996,3971.0024,2026-05-06
101997,1042.6600,2026-05-06
102000,1110.6180,2026-05-06
102001,50.8620,2026-05-06
102007,1131.9595,2026-05-06
102008,1064.6324,2026-05-06
102009,4089.7481,2026-05-06
102010,1186.3691,2026-05-06
102011,1123.6643,2026-05-06
102012,4506.9070,2026-05-06
102013,1052.9095,2026-05-06
102020,289.4897,2026-05-06
102021,51.6761,2026-05-06
102036,101.0185,2026-05-06
102053,53.3446,2026-05-06
102054,20.6779,2026-05-06
102133,167.7432,2026-05-06
102134,130.6931,2026-05-06
102135,221.1304,2026-05-06
102136,171.4176,2026-05-06
102137,122.7817,2026-05-06
102138,94.3570,2026-05-06
102139,65.4128,2026-05-06
102140,50.1938,2026-05-06
102141,46.7685,2026-05-06
102142,91.0069,2026-05-06
102143,40.7942,2026-05-06
102147,82.8975,2026-05-06
102148,13.5213,2026-05-06
102149,14.3095,2026-05-06
102172,60.7619,2026-05-06
102173,11.2734,2026-05-06
102174,12.3336,2026-05-06
102205,36.8203,2026-05-06
102206,19.3033,2026-05-06
102251,41.8499,2026-05-06
102252,223.9335,2026-05-06
102260,12.8805,2026-05-06
102261,16.9837,2026-05-06
102262,62.5859,2026-05-06
102266,80.6014,2026-05-06
102267,80.5964,2026-05-06
102272,215.1571,2026-05-06
102273,110.3881,2026-05-06
102326,119.2972,2026-05-06
102328,450.0786,2026-05-06
102330,77.9682,2026-05-06
102331,13.7640,2026-05-06
102393,143.4029,2026-05-06
102394,303.0435,2026-05-06
102395,145.4034,2026-05-06
102396,75.9942,2026-05-06
102397,129.0441,2026-05-06
102398,279.8556,2026-05-06
102401,192.4078,2026-05-06
102402,74.8842,2026-05-06
102414,377.5039,2026-05-06
102428,116.6960,2026-05-06
102431,534.3662,2026-05-06
102432,534.3662,2026-05-06
102433,115.3932,2026-05-06
102434,349.2180,2026-05-06
102435,30.2670,2026-05-06
102442,1055.1679,2026-05-06
102443,1000.0000,2026-05-06
102448,60.1226,2026-05-06
102450,11.0218,2026-05-06
102451,11.3524,2026-05-06
102452,60.5415,2026-05-06
102453,10.0650,2026-05-06
102503,43.5231,2026-05-06
102504,17.1612,2026-05-06
102505,48.0680,2026-05-06
102506,21.7308,2026-05-06
102509,38.9190,2026-05-06
102510,64.9194,2026-05-06
102511,26.5678,2026-05-06
102512,48.2697,2026-05-06
102514,48.2966,2026-05-06
102528,337.3800,2026-05-06
102529,43.7200,2026-05-06
102531,1406.6679,2026-05-06
102532,4444.8985,2026-05-06
102533,69.8257,2026-05-06
102534,44.1436,2026-05-06
102535,69.7900,2026-05-06
102536,16.8619,2026-05-06
102538,3547.2204,2026-05-06
102539,4400.6292,2026-05-06
102540,6601.6923,2026-05-06
102541,2334.2734,2026-05-06
102544,3732.6127,2026-05-06
102545,3119.6700,2026-05-06
102573,247.8960,2026-05-06
102574,254.6700,2026-05-06
102591,45.0308,2026-05-06
102592,10.7470,2026-05-06
102594,467.0300,2026-05-06
102595,35.3300,2026-05-06
102672,4325.7400,2026-05-06
102673,47.2308,2026-05-06
102675,11.1177,2026-05-06
102676,10.2525,2026-05-06
102677,10.2605,2026-05-06
102741,47.2541,2026-05-06
102751,186.7835,2026-05-06
102752,186.7835,2026-05-06
102753,33.7565,2026-05-06
102756,390.9526,2026-05-06
102760,226.2520,2026-05-06
102761,23.0030,2026-05-06
102765,71.5086,2026-05-06
102766,10.6592,2026-05-06
102767,47.8619,2026-05-06
102823,454.4794,2026-05-06
102846,179.9294,2026-05-06
102847,179.9294,2026-05-06
102848,31.7491,2026-05-06
102849,38.4965,2026-05-06
102851,25.8935,2026-05-06
102860,16.1959,2026-05-06
102874,111.8380,2026-05-06
102875,256.3530,2026-05-06
102883,185.9659,2026-05-06
102884,19.2941,2026-05-06
102885,310.5090,2026-05-06
102913,44.2568,2026-05-06
102914,39.6448,2026-05-06
102915,10.2600,2026-05-06
102920,248.8900,2026-05-06
102921,80.8400,2026-05-06
102941,238.7756,2026-05-06
102942,97.5670,2026-05-06
102947,15.2450,2026-05-06
102948,112.6420,2026-05-06
103024,637.1617,2026-05-06
103025,33.3143,2026-05-06
103026,177.0025,2026-05-06
103034,379.2580,2026-05-06
103039,52.1260,2026-05-06
103040,151.2230,2026-05-06
103048,4371.2430,2026-05-06
103050,1006.3296,2026-05-06
103051,1007.2741,2026-05-06
103052,1023.9264,2026-05-06
103085,228.1622,2026-05-06
103086,42.3587,2026-05-06
103097,48.0652,2026-05-06
103098,164.9306,2026-05-06
103110,38.1000,2026-05-06
103111,204.3400,2026-05-06
103114,115.8603,2026-05-06
103130,16.9690,2026-05-06
103131,74.5620,2026-05-06
103140,1388.5629,2026-05-06
103145,117.9375,2026-05-06
103146,66.9426,2026-05-06
103149,202.8100,2026-05-06
103150,28.5600,2026-05-06
103151,252.6499,2026-05-06
103154,168.2500,2026-05-06
103155,1508.3200,2026-05-06
103158,1008.6177,2026-05-06
103159,4124.7107,2026-05-06
103160,1003.5288,2026-05-06
103164,187.8000,2026-05-06
103165,160.1100,2026-05-06
103166,1858.5200,2026-05-06
103167,36.0500,2026-05-06
103168,145.2900,2026-05-06
103173,38.1700,2026-05-06
103174,512.8500,2026-05-06
103176,570.8362,2026-05-06
103178,116.9486,2026-05-06
103183,12.5254,2026-05-06
103191,100.1599,2026-05-06
103192,686.6526,2026-05-06
103193,100.8425,2026-05-06
103195,481.4595,2026-05-06
103196,130.2384,2026-05-06
103197,33.8289,2026-05-06
103215,107.1318,2026-05-06
103216,47.9711,2026-05-06
103225,43.2820,2026-05-06
103226,12.6699,2026-05-06
103227,14.4969,2026-05-06
103228,15.1607,2026-05-06
103233,60.8180,2026-05-06
103234,348.6040,2026-05-06
103308,24.4699,2026-05-06
103309,143.3205,2026-05-06
103312,164.8400,2026-05-06
103313,37.1500,2026-05-06
103338,42.7280,2026-05-06
103339,114.1710,2026-05-06
103340,406.4555,2026-05-06
103342,100.1881,2026-05-06
103343,100.1482,2026-05-06
103347,3922.5193,2026-05-06
103348,1002.4139,2026-05-06
103349,1001.4663,2026-05-06
103360,174.2083,2026-05-06
103361,43.5478,2026-05-06
103389,66.3000,2026-05-06
103390,172.7100,2026-05-06
103400,29.7149,2026-05-06
103401,29.6859,2026-05-06
103408,66.4524,2026-05-06
103409,37.5777,2026-05-06
103475,28.2400,2026-05-06
103476,102.8300,2026-05-06
103490,125.5200,2026-05-06
103491,125.7800,2026-05-06
103504,92.7471,2026-05-06
103616,52.7623,2026-05-06
103633,399.7206,2026-05-06
103634,100.1295,2026-05-06
103635,100.7540,2026-05-06
103678,138.8272,2026-05-06
103679,24.0913,2026-05-06
103734,36.9531,2026-05-06
103735,10.0281,2026-05-06
103736,10.0089,2026-05-06
103743,23.7854,2026-05-06
103780,34.0681,2026-05-06
103781,15.8123,2026-05-06
103819,614.7430,2026-05-06
103820,35.9740,2026-05-06
103883,88.0121,2026-05-06
103884,1266.1058,2026-05-06
103885,109.1687,2026-05-06
104074,20.7584,2026-05-06
104075,36.7452,2026-05-06
104138,3571.1337,2026-05-06
104139,1006.0849,2026-05-06
104140,1005.4914,2026-05-06
104457,35.4497,2026-05-06
104458,18.6426,2026-05-06
104481,151.0910,2026-05-06
104482,28.7790,2026-05-06
104484,1002.7594,2026-05-06
104485,1018.8989,2026-05-06
104486,3775.4498,2026-05-06
104488,3328.5128,2026-05-06
104489,1004.3795,2026-05-06
104492,1003.9848,2026-05-06
104513,120.1186,2026-05-06
104514,73.3202,2026-05-06
104523,234.7663,2026-05-06
104559,10.2600,2026-05-06
104635,23.1700,2026-05-06
104636,118.3700,2026-05-06
104637,120.8675,2026-05-06
104638,32.3586,2026-05-06
104681,15.2948,2026-05-06
104683,35.9623,2026-05-06
104685,76.6000,2026-05-06
104686,17.8800,2026-05-06
104722,1445.5997,2026-05-06
104723,1419.3867,2026-05-06
104725,1327.2844,2026-05-06
104726,3970.4558,2026-05-06
104728,3517.1634,2026-05-06
104729,1447.0144,2026-05-06
104772,137.8380,2026-05-06
104773,22.4760,2026-05-06
104907,77.6450,2026-05-06
104908,141.3720,2026-05-06
105000,28.8482,2026-05-06
105001,85.4770,2026-05-06
105024,1749.3352,2026-05-06
105025,1017.9524,2026-05-06
105067,177.8026,2026-05-06
105080,2366.1386,2026-05-06
105185,3703.4886,2026-05-06
105187,2412.9919,2026-05-06
105189,3680.1680,2026-05-06
105190,1019.1034,2026-05-06
105191,1050.9052,2026-05-06
105192,1015.5501,2026-05-06
105274,4332.1530,2026-05-06
105275,1391.7610,2026-05-06
105280,4291.5600,2026-05-06
105281,1140.7391,2026-05-06
105282,1379.9130,2026-05-06
105283,1408.4097,2026-05-06
105417,66.2100,2026-05-06
105418,62.1900,2026-05-06
105459,47.8300,2026-05-06
105460,130.5600,2026-05-06
105463,126.1530,2026-05-06
105503,185.1800,2026-05-06
105504,57.7100,2026-05-06
105543,10.1488,2026-05-06
105548,10.1428,2026-05-06
105578,1070.0493,2026-05-06
105603,33.4593,2026-05-06
105604,17.8567,2026-05-06
105605,1438.6298,2026-05-06
105627,1442.2693,2026-05-06
105628,434.1129,2026-05-06
105637,10.5437,2026-05-06
105639,10.0451,2026-05-06
105658,1467.4323,2026-05-06
105659,1085.0815,2026-05-06
105660,13.3009,2026-04-22
105661,38.0238,2026-04-22
105662,13.2403,2026-04-22
105663,28.3256,2026-04-22
105667,1055.4246,2026-05-06
105668,1248.7253,2026-05-06
105669,3383.7519,2026-05-06
105670,1012.9761,2026-05-06
105689,37.7674,2026-05-06
105692,13.2431,2026-05-06
105757,50.4430,2026-05-06
105758,201.0550,2026-05-06
105804,90.6651,2026-05-06
105805,37.5226,2026-05-06
105816,33.9353,2026-05-06
105817,102.1700,2026-05-06
105822,11.5924,2026-05-06
105823,36.1316,2026-05-06
105856,13.5227,2026-05-06
105857,10.3874,2026-05-06
105875,100.6320,2026-05-06
105878,1041.6476,2026-05-06
105881,100.6292,2026-05-06
105887,100.5509,2026-05-06
105888,100.2212,2026-05-06
105967,10.6927,2026-05-06
105968,39.2826,2026-05-06
105989,206.3530,2026-05-06
106095,45.6218,2026-05-06
106096,51.2846,2026-05-06
106143,41.0800,2026-05-06
106144,101.5400,2026-05-06
106157,102.9501,2026-05-06
106166,363.3300,2026-05-06
106167,92.7100,2026-05-06
106168,65.3583,2026-05-06
106169,40.4878,2026-05-06
106170,40.5793,2026-05-06
106171,1887.6135,2026-05-06
106172,1154.8440,2026-05-06
106177,3293.3075,2026-05-06
106179,1311.0088,2026-05-06
106183,35.8886,2026-05-06
106185,37.3318,2026-05-06
106186,10.9195,2026-05-06
106193,125.0985,2026-05-06
106212,3656.3661,2026-05-06
106213,1424.2060,2026-05-06
106214,1424.1930,2026-05-06
106215,1449.1339,2026-05-06
106216,1603.6334,2026-05-06
106217,3720.8476,2026-05-06
106221,1424.5413,2026-05-06
106222,1421.0051,2026-05-06
106227,37.8569,2026-05-06
106228,15.7037,2026-05-06
106229,17.3395,2026-05-06
106230,15.7274,2026-05-06
106231,33.4598,2026-05-06
106232,15.1709,2026-05-06
106233,18.4985,2026-05-06
106234,15.1559,2026-05-06
106235,90.1045,2026-05-06
106236,26.3437,2026-05-06
106240,90.1045,2026-05-06
106260,1340.6738,2026-05-06
106316,17.4600,2026-05-06
106317,51.9500,2026-05-06
106369,34.2685,2026-05-06
106370,42.3915,2026-05-06
106383,24.5632,2026-05-06
106384,46.4642,2026-05-06
106425,55.9435,2026-05-06
106426,48.9023,2026-05-06
106441,39.7510,2026-05-06
106442,39.7530,2026-05-06
106596,36.5022,2026-05-06
106597,60.2568,2026-05-06
106624,33.0080,2026-05-06
106653,42.0300,2026-05-06
106654,65.3900,2026-05-06
106793,32.1130,2026-05-06
106795,10.9240,2026-05-06
106796,31.1420,2026-05-06
106797,22.2000,2026-05-06
106799,23.2090,2026-05-06
106822,32.1200,2026-05-06
106823,86.5200,2026-05-06
106838,10.0809,2026-05-06
106839,10.1478,2026-05-06
106840,10.0437,2026-05-06
106841,52.4517,2026-05-06
106871,53.0054,2026-05-06
106872,22.1394,2026-05-06
106873,51.9525,2026-05-06
106929,865.1335,2026-05-06
106978,20.1359,2026-05-06
106979,42.6590,2026-05-06
106980,17.0806,2026-05-06
107287,48.4875,2026-05-06
107288,48.4882,2026-05-06
107352,112.4200,2026-05-06
107353,123.9800,2026-05-06
107409,19.6647,2026-05-06
107410,19.6655,2026-05-06
107471,1605.0429,2026-05-06
107472,1299.1706,2026-05-06
107476,1147.2790,2026-05-06
107477,2849.4994,2026-05-06
107524,47.8520,2026-05-06
107525,20.5220,2026-05-06
107578,110.2370,2026-05-06
107579,28.2350,2026-05-06
107693,124.2122,2026-05-06
107700,1005.1646,2026-05-06
107701,1106.6348,2026-05-06
107702,1015.6994,2026-05-06
107704,1088.4186,2026-05-06
107705,2366.4228,2026-05-06
107745,61.2100,2026-05-06
107763,52.6352,2026-05-06
107764,52.6367,2026-05-06
107988,34.8614,2026-05-06
107989,24.5943,2026-05-06
108166,43.3397,2026-05-06
108167,131.6491,2026-05-06
108202,112.2900,2026-05-06
108203,32.9930,2026-05-06
108249,72.7465,2026-05-06
108252,38.7806,2026-05-06
108258,72.7465,2026-05-06
108272,146.7909,2026-05-06
108273,380.2695,2026-05-06
108274,101.7614,2026-05-06
108377,73.8000,2026-05-06
108378,144.7100,2026-05-06
108402,83.3900,2026-05-06
108403,69.3100,2026-05-06
108465,29.1800,2026-05-06
108466,108.2400,2026-05-06
108479,266.0728,2026-05-06
108511,38.4405,2026-05-06
108544,12.8375,2026-05-06
108545,45.6783,2026-05-06
108546,12.9394,2026-05-06
108547,14.4994,2026-05-06
108557,11.9201,2026-05-06
108558,11.3166,2026-05-06
108559,11.2041,2026-05-06
108561,11.5807,2026-05-06
108592,89.2820,2026-05-06
108593,19.1190,2026-05-06
108594,207.5210,2026-05-06
108595,46.4460,2026-05-06
108596,139.7710,2026-05-06
108597,27.6430,2026-05-06
108632,40.4491,2026-05-06
108633,10.1015,2026-05-06
108634,10.1199,2026-05-06
108635,10.1135,2026-05-06
108644,10.3987,2026-05-06
108646,11.5031,2026-05-06
108650,10.0994,2026-05-06
108675,11.2347,2026-05-06
108690,3316.0001,2026-05-06
108691,1002.3201,2026-05-06
108692,1001.4161,2026-05-06
108693,1001.8596,2026-05-06
108701,10.1313,2026-05-06
108713,10.4101,2026-05-06
108727,10.2595,2026-05-06
108728,47.3291,2026-05-06
108729,10.2530,2026-05-06
108730,10.3339,2026-05-06
108731,10.2808,2026-05-06
108753,47.1697,2026-05-06
108756,42.4548,2026-05-06
108757,10.2607,2026-05-06
108763,11.9361,2026-05-06
108764,12.1843,2026-05-06
108765,66.4272,2026-05-06
108766,11.6941,2026-05-06
108767,10.3792,2026-05-06
108768,59.6352,2026-05-06
108799,76.8410,2026-05-06
108800,21.1810,2026-05-06
108845,33.9197,2026-05-06
108847,10.5887,2026-05-06
108908,36.6180,2026-05-06
108909,146.4990,2026-05-06
108992,10.8540,2026-05-06
108995,31.9220,2026-05-06
109010,84.9981,2026-05-06
109058,28.7649,2026-05-06
109059,107.3330,2026-05-06
109108,100.4747,2026-05-06
109254,3164.3861,2026-05-06
109255,1005.3103,2026-05-06
109264,1005.3592,2026-05-06
109269,3315.6550,2026-05-06
109274,65.0170,2026-05-06
109275,87.4414,2026-05-06
109349,1005.5000,2026-05-06
109350,1000.7080,2026-05-06
109351,1001.8964,2026-05-06
109353,3306.4515,2026-05-06
109366,1240.7100,2026-05-06
109370,1000.9289,2026-05-06
109371,3981.1441,2026-05-06
109372,1240.7100,2026-05-06
109445,130.3800,2026-05-06
109446,24.8800,2026-05-06
109472,17.0893,2026-05-06
109473,17.0893,2026-05-06
109501,1046.9757,2026-05-06
109522,94.8662,2026-05-06
109523,73.1018,2026-05-06
109716,32.0838,2026-05-06
109717,38.9891,2026-05-06
109720,38.2607,2026-05-06
109721,38.2607,2026-05-06
109723,10.6111,2026-05-06
109724,38.2607,2026-05-06
109740,41.3067,2026-05-06
109741,11.3137,2026-05-06
109743,11.3765,2026-05-06
109830,104.7572,2026-05-06
109831,74.8720,2026-05-06
110282,111.7754,2026-05-06
110490,113.3906,2026-05-06
110598,33.2500,2026-05-06
110599,100.9500,2026-05-06
110601,100.9500,2026-05-06
110603,91.2900,2026-05-06
110604,28.4800,2026-05-06
110606,91.2800,2026-05-06
110607,27.2500,2026-05-06
110608,28.2600,2026-05-06
111343,10.2841,2026-05-06
111521,10.5905,2026-05-06
111523,13.2785,2026-05-06
111524,34.7275,2026-05-06
111525,36.3086,2026-05-06
111527,13.6830,2026-05-06
111545,102.2929,2026-05-06
111549,125.4300,2026-05-06
111550,124.6300,2026-05-06
111569,152.6650,2026-05-06
111570,30.8350,2026-05-06
111585,27.7986,2026-05-06
