scheme_code,nav,nav_date
100742,19.1388,2026-05-11
100784,44.8007,2026-05-11
100786,18.6386,2026-05-11
100789,41.6815,2026-05-11
100793,11.3534,2026-05-11
100794,35.3696,2026-05-11
100795,276.6720,2026-05-11
100806,235.6560,2026-05-11
100807,304.9141,2026-05-11
100813,1888.8089,2026-05-11
100814,3666.4140,2026-05-11
100820,37.6492,2026-05-11
100821,197.0740,2026-05-11
100822,164.0201,2026-05-11
100823,82.6331,2026-05-11
100833,1257.5048,2026-05-11
100835,5554.1284,2026-05-11
100837,5944.3987,2026-05-11
100838,1034.9490,2026-05-11
100842,1524.2800,2026-05-11
100843,1329.1135,2026-05-11
100844,1231.8421,2026-05-11
100851,6707.7638,2026-05-11
100852,1528.7400,2026-05-11
100853,1531.4841,2026-05-11
100855,1587.0532,2026-05-11
100856,62.3369,2026-05-11
100857,11.6342,2026-05-11
100858,11.9989,2026-05-11
100859,44.5206,2026-05-11
100864,30.0230,2026-05-11
100865,143.4151,2026-05-11
100868,5393.1585,2026-05-11
100874,1032.1273,2026-05-11
100875,1019.8200,2026-05-11
100876,1028.3595,2026-05-11
100900,280.9650,2026-05-11
100915,64.5914,2026-05-11
100927,21.4862,2026-05-11
100928,21.7601,2026-05-11
100929,26.6133,2026-05-11
100948,90.9998,2026-05-11
100949,12.5667,2026-05-11
100950,11.6503,2026-05-11
100968,75.4479,2026-05-11
100999,20.5767,2026-05-11
101001,66.9167,2026-05-11
101002,64.6613,2026-05-11
101003,21.0300,2026-05-11
101042,77.5743,2026-05-11
101044,10.1771,2026-05-11
101048,42.8619,2026-05-11
101049,21.5044,2026-05-11
101065,214.5498,2026-05-11
101066,76.2734,2026-05-11
101069,62.0762,2026-05-11
101070,450.0640,2026-05-11
101071,150.5609,2026-05-11
101072,164.2437,2026-05-11
101078,10.4302,2026-05-11
101083,55.7633,2026-05-11
101084,12.0588,2026-05-11
101127,329.0100,2026-05-11
101143,34.5930,2026-05-11
101144,801.6340,2026-05-11
101161,298.2097,2026-05-11
101162,298.2097,2026-05-11
101163,58.7447,2026-05-11
101165,12.0874,2026-05-11
101169,113.3837,2026-05-11
101181,25.9061,2026-05-11
101184,1000.1751,2026-05-11
101185,4968.4990,2026-05-11
101187,42.7942,2026-05-11
101188,25.4005,2026-05-11
101198,48.5882,2026-05-11
101199,141.7570,2026-05-11
101200,48.3744,2026-05-11
101201,131.1324,2026-05-11
101206,4344.9770,2026-05-11
101209,152.1300,2026-05-12
101222,75.6226,2026-05-11
101228,832.6200,2026-05-11
101262,381.5479,2026-05-11
101263,381.5479,2026-05-11
101264,66.3478,2026-05-11
101271,32.1617,2026-05-11
101281,704.7856,2026-05-11
101295,72.2434,2026-05-11
101303,10.1815,2026-05-11
101304,48.2769,2026-05-11
101305,12.0763,2026-05-11
101306,11.6156,2026-05-11
101313,24.6492,2026-05-11
101314,241.2076,2026-05-11
101316,559.0740,2026-05-11
101317,577.7437,2026-05-11
101349,239.8904,2026-05-11
101351,10.9492,2026-05-11
101356,11.1586,2026-05-11
101357,52.8647,2026-05-11
101373,54.1294,2026-05-11
101407,3837.4766,2026-05-11
101408,4650.9841,2026-05-11
101491,56.4510,2026-05-11
101525,226.1807,2026-05-11
101530,285.1838,2026-05-11
101538,66.9546,2026-05-11
101539,1446.5046,2026-05-11
101547,22.3977,2026-05-11
101548,49.5957,2026-05-11
101549,23.9917,2026-05-11
101551,64.7118,2026-05-11
101585,66.6140,2026-05-11
101586,12.3790,2026-05-11
101587,14.5685,2026-05-11
101588,55.9479,2026-05-11
101591,56.8800,2026-05-11
101592,815.5700,2026-05-11
101593,40.6203,2026-05-11
101594,458.5506,2026-05-11
101617,105.5282,2026-05-11
101618,105.7346,2026-05-11
101619,572.9940,2026-05-11
101635,451.4000,2026-05-11
101636,23.0160,2026-05-11
101656,162.9087,2026-05-11
101657,40.1203,2026-05-11
101659,148.0127,2026-05-11
101665,55.0648,2026-05-11
101667,11.5166,2026-05-11
101669,14.9223,2026-05-11
101672,343.0994,2026-05-11
101685,42.8074,2026-05-11
101686,10.5364,2026-05-11
101705,868.2905,2026-05-11
101706,33.5300,2026-05-11
101714,1001.5157,2026-05-11
101737,26.0300,2026-05-11
101738,457.5200,2026-05-11
101746,190.7299,2026-05-11
101758,62.9804,2026-05-11
101762,1947.2200,2026-05-11
101763,70.3640,2026-05-11
101764,744.5490,2026-05-11
101765,34.6710,2026-05-11
101766,178.3707,2026-05-11
101802,446.3350,2026-05-11
101804,100.8220,2026-05-11
101805,42.6722,2026-05-11
101806,42.5387,2026-05-11
101816,16.3268,2026-05-11
101818,68.8083,2026-05-11
101823,71.6488,2026-05-11
101824,482.9367,2026-05-11
101829,14.2889,2026-05-11
101830,41.4381,2026-05-11
101833,142.2013,2026-05-11
101834,216.8849,2026-05-11
101837,53.5588,2026-05-11
101838,11.0534,2026-05-11
101839,12.2729,2026-05-11
101840,11.0456,2026-05-11
101843,14.8130,2026-05-11
101844,49.5833,2026-05-11
101847,4977.1863,2026-05-11
101852,77.8682,2026-05-11
101853,209.5932,2026-05-11
101862,629.9981,2026-05-11
101863,629.9981,2026-05-11
101864,66.7989,2026-05-11
101866,12.6523,2026-05-11
101867,14.5040,2026-05-11
101868,11.6715,2026-05-11
101869,82.5708,2026-05-11
101872,90.6338,2026-05-11
101873,12.5468,2026-05-11
101874,11.6184,2026-05-11
101875,13.4146,2026-05-11
101892,1051.6061,2026-05-11
101893,4732.5627,2026-05-11
101922,331.5400,2026-05-11
101923,57.7400,2026-05-11
101932,42.9690,2026-05-11
101934,40.1377,2026-05-11
101950,20.6735,2026-05-11
101951,20.9211,2026-05-11
101952,20.2847,2026-05-11
101970,103.7601,2026-05-11
101971,480.5648,2026-05-11
101972,100.0150,2026-05-11
101973,100.0200,2026-05-11
101974,100.0889,2026-05-11
101976,389.9017,2026-05-11
101979,1333.0610,2026-05-11
101980,64.6980,2026-05-11
101986,1114.5200,2026-05-11
101989,58.7478,2026-05-11
101990,10.0927,2026-05-11
101993,6022.7041,2026-05-11
101994,1063.6400,2026-05-11
101995,1063.4990,2026-05-11
101996,3973.6545,2026-05-11
101997,1042.6600,2026-05-11
102000,1090.7080,2026-05-11
102001,49.9500,2026-05-11
102007,1132.8436,2026-05-11
102008,1065.4639,2026-05-11
102009,4092.9422,2026-05-11
102010,1187.2957,2026-05-11
102011,1124.5419,2026-05-11
102012,4510.4270,2026-05-11
102013,1053.7319,2026-05-11
102020,288.4219,2026-05-11
102021,51.4855,2026-05-11
102036,99.0274,2026-05-11
102053,53.3032,2026-05-11
102054,20.6619,2026-05-11
102133,165.6569,2026-05-11
102134,129.0676,2026-05-11
102135,219.7880,2026-05-11
102136,170.3770,2026-05-11
102137,121.9579,2026-05-11
102138,93.7238,2026-05-11
102139,65.4026,2026-05-11
102140,50.1860,2026-05-11
102141,46.6566,2026-05-11
102142,89.3602,2026-05-11
102143,40.6965,2026-05-11
102147,82.2922,2026-05-11
102148,13.4226,2026-05-11
102149,14.2051,2026-05-11
102172,60.6663,2026-05-11
102173,11.2557,2026-05-11
102174,12.3142,2026-05-11
102205,36.7910,2026-05-11
102206,19.2879,2026-05-11
102251,41.4519,2026-05-11
102252,221.8037,2026-05-11
102260,12.8078,2026-05-11
102261,16.8879,2026-05-11
102262,62.2327,2026-05-11
102266,79.6453,2026-05-11
102267,79.6404,2026-05-11
102272,210.5905,2026-05-11
102273,108.0452,2026-05-11
102326,119.5710,2026-05-11
102328,451.1117,2026-05-11
102330,77.9292,2026-05-11
102331,13.7571,2026-05-11
102393,142.9414,2026-05-11
102394,302.0682,2026-05-11
102395,142.7533,2026-05-11
102396,74.6091,2026-05-11
102397,128.2385,2026-05-11
102398,278.1086,2026-05-11
102401,188.2545,2026-05-11
102402,73.2677,2026-05-11
102414,372.4882,2026-05-11
102428,114.8443,2026-05-11
102431,538.5577,2026-05-11
102432,538.5577,2026-05-11
102433,116.2983,2026-05-11
102434,349.2860,2026-05-11
102435,30.2730,2026-05-11
102442,1054.8463,2026-05-11
102443,1000.0000,2026-05-11
102448,59.9738,2026-05-11
102450,10.9945,2026-05-11
102451,11.3243,2026-05-11
102452,60.5693,2026-05-11
102453,10.0696,2026-05-11
102503,43.5392,2026-05-11
102504,17.1676,2026-05-11
102505,48.1055,2026-05-11
102506,21.7477,2026-05-11
102509,38.8524,2026-05-11
102510,64.8084,2026-05-11
102511,26.5223,2026-05-11
102512,48.1872,2026-05-11
102514,48.2140,2026-05-11
102528,336.0700,2026-05-11
102529,43.5500,2026-05-11
102531,1407.4405,2026-05-11
102532,4447.3396,2026-05-11
102533,69.4853,2026-05-11
102534,43.9284,2026-05-11
102535,69.4497,2026-05-11
102536,16.7797,2026-05-11
102538,3548.6236,2026-05-11
102539,4402.3701,2026-05-11
102540,6604.3039,2026-05-11
102541,2335.1969,2026-05-11
102544,3734.0893,2026-05-11
102545,3120.9041,2026-05-11
102573,245.2530,2026-05-11
102574,251.9540,2026-05-11
102591,45.0508,2026-05-11
102592,10.7518,2026-05-11
102594,460.7200,2026-05-11
102595,34.8500,2026-05-11
102672,4329.0545,2026-05-11
102673,47.2286,2026-05-11
102675,11.1172,2026-05-11
102676,10.2465,2026-05-11
102677,10.2600,2026-05-11
102741,47.2061,2026-05-11
102751,183.7887,2026-05-11
102752,183.7887,2026-05-11
102753,33.2152,2026-05-11
102756,381.5961,2026-05-11
102760,222.1280,2026-05-11
102761,22.5840,2026-05-11
102765,69.7973,2026-05-11
102766,10.6486,2026-05-11
102767,47.8142,2026-05-11
102823,461.8040,2026-05-11
102846,178.0354,2026-05-11
102847,178.0354,2026-05-11
102848,31.4149,2026-05-11
102849,38.4869,2026-05-11
102851,25.8871,2026-05-11
102860,16.2019,2026-05-11
102874,112.7550,2026-05-11
102875,258.4540,2026-05-11
102883,185.0335,2026-05-11
102884,19.1973,2026-05-11
102885,305.3804,2026-05-11
102913,44.2749,2026-05-11
102914,39.6611,2026-05-11
102915,10.2642,2026-05-11
102920,246.5700,2026-05-11
102921,80.0800,2026-05-11
102941,237.8338,2026-05-11
102942,97.1822,2026-05-11
102947,15.0550,2026-05-11
102948,111.2370,2026-05-11
103024,631.2362,2026-05-11
103025,32.9949,2026-05-11
103026,175.3054,2026-05-11
103034,376.7623,2026-05-11
103039,51.3060,2026-05-11
103040,148.8430,2026-05-11
103048,4373.2591,2026-05-11
103050,1006.3296,2026-05-11
103051,1006.8504,2026-05-11
103052,1024.3986,2026-05-11
103085,224.1797,2026-05-11
103086,41.6194,2026-05-11
103097,47.3954,2026-05-11
103098,162.6325,2026-05-11
103110,37.5600,2026-05-11
103111,201.4400,2026-05-11
103114,115.0979,2026-05-11
103130,16.7980,2026-05-11
103131,73.8090,2026-05-11
103140,1389.5077,2026-05-11
103145,116.7472,2026-05-11
103146,66.2670,2026-05-11
103149,199.5400,2026-05-11
103150,28.0900,2026-05-11
103151,250.3176,2026-05-11
103154,166.0800,2026-05-11
103155,1488.9100,2026-05-11
103158,1008.9474,2026-05-11
103159,4126.0587,2026-05-11
103160,1003.5288,2026-05-11
103164,183.9600,2026-05-11
103165,159.6500,2026-05-11
103166,1853.2000,2026-05-11
103167,36.1300,2026-05-11
103168,145.6100,2026-05-11
103173,37.4700,2026-05-11
103174,503.4200,2026-05-11
103176,570.8151,2026-05-11
103178,116.7866,2026-05-11
103183,12.5080,2026-05-11
103191,100.1592,2026-05-11
103192,686.7699,2026-05-11
103193,100.8597,2026-05-11
103195,481.5417,2026-05-11
103196,128.8504,2026-05-11
103197,33.4684,2026-05-11
103215,105.6511,2026-05-11
103216,47.3081,2026-05-11
103225,43.3106,2026-05-11
103226,12.6663,2026-05-11
103227,14.5065,2026-05-11
103228,15.1707,2026-05-11
103233,59.4390,2026-05-11
103234,340.6990,2026-05-11
103308,24.0884,2026-05-11
103309,141.0864,2026-05-11
103312,162.9600,2026-05-11
103313,36.7300,2026-05-11
103338,41.8060,2026-05-11
103339,111.7080,2026-05-11
103340,406.7664,2026-05-11
103342,100.2647,2026-05-11
103343,100.1482,2026-05-11
103347,3925.5359,2026-05-11
103348,1002.0623,2026-05-11
103349,1001.4663,2026-05-11
103360,172.8966,2026-05-11
103361,43.2200,2026-05-11
103389,65.0400,2026-05-11
103390,169.4500,2026-05-11
103400,29.6547,2026-05-11
103401,29.6258,2026-05-11
103408,66.3179,2026-05-11
103409,37.5016,2026-05-11
103475,27.9100,2026-05-11
103476,101.6100,2026-05-11
103490,124.3100,2026-05-11
103491,124.5700,2026-05-11
103504,91.4631,2026-05-11
103616,52.0319,2026-05-11
103633,399.9093,2026-05-11
103634,100.1295,2026-05-11
103635,100.8016,2026-05-11
103678,137.5039,2026-05-11
103679,23.8617,2026-05-11
103734,36.9788,2026-05-11
103735,10.0351,2026-05-11
103736,10.0085,2026-05-11
103743,23.3550,2026-05-11
103780,34.1492,2026-05-11
103781,15.8499,2026-05-11
103819,606.9940,2026-05-11
103820,35.5210,2026-05-11
103883,86.6997,2026-05-11
103884,1264.8277,2026-05-11
103885,109.2510,2026-05-11
104074,20.8035,2026-05-11
104075,36.8251,2026-05-11
104138,3572.9222,2026-05-11
104139,1005.4302,2026-05-11
104140,1005.4914,2026-05-11
104457,35.5347,2026-05-11
104458,18.6873,2026-05-11
104481,150.3710,2026-05-11
104482,28.6420,2026-05-11
104484,1002.7594,2026-05-11
104485,1018.5860,2026-05-11
104486,3778.3909,2026-05-11
104488,3330.9005,2026-05-11
104489,1004.0958,2026-05-11
104492,1004.7669,2026-05-11
104513,119.2720,2026-05-11
104514,72.8035,2026-05-11
104523,230.9977,2026-05-11
104559,10.2600,2026-05-11
104635,23.0300,2026-05-11
104636,117.7000,2026-05-11
104637,119.2227,2026-05-11
104638,31.9182,2026-05-11
104681,15.3277,2026-05-11
104683,36.0398,2026-05-11
104685,75.9900,2026-05-11
104686,17.7300,2026-05-11
104722,1446.1124,2026-05-11
104723,1420.0734,2026-05-11
104725,1327.8497,2026-05-11
104726,3972.1468,2026-05-11
104728,3518.4108,2026-05-11
104729,1447.6308,2026-05-11
104772,135.4740,2026-05-11
104773,22.0910,2026-05-11
104907,76.9730,2026-05-11
104908,140.1490,2026-05-11
105000,28.6621,2026-05-11
105001,84.9256,2026-05-11
105024,1749.9558,2026-05-11
105025,1017.9524,2026-05-11
105067,174.0377,2026-05-11
105080,2367.1325,2026-05-11
105185,3702.3706,2026-05-11
105187,2412.4733,2026-05-11
105189,3678.9865,2026-05-11
105190,1018.7957,2026-05-11
105191,1050.5879,2026-05-11
105192,1015.2241,2026-05-11
105274,4335.4489,2026-05-11
105275,1392.8204,2026-05-11
105280,4294.8261,2026-05-11
105281,1140.7391,2026-05-11
105282,1379.2140,2026-05-11
105283,1409.4814,2026-05-11
105417,63.8000,2026-05-12
105418,59.9200,2026-05-12
105459,47.3600,2026-05-11
105460,129.2700,2026-05-11
105463,125.8445,2026-05-11
105503,185.3500,2026-05-11
105504,57.7700,2026-05-11
105543,10.1534,2026-05-11
105548,10.1428,2026-05-11
105578,1070.4726,2026-05-11
105603,33.5312,2026-05-11
105604,17.8951,2026-05-11
105605,1439.1989,2026-05-11
105627,1442.8398,2026-05-11
105628,427.6400,2026-05-11
105637,10.5353,2026-05-11
105639,10.0370,2026-05-11
105658,1468.0128,2026-05-11
105659,1085.5108,2026-05-11
105660,13.3009,2026-04-22
105661,38.0238,2026-04-22
105662,13.2403,2026-04-22
105663,28.3256,2026-04-22
105667,1050.1961,2026-05-11
105668,1242.5391,2026-05-11
105669,3366.9889,2026-05-11
105670,1013.3768,2026-05-11
105689,37.7986,2026-05-11
105692,13.2540,2026-05-11
105757,50.1510,2026-05-11
105758,199.8920,2026-05-11
105804,91.0900,2026-05-11
105805,37.6985,2026-05-11
105816,33.2465,2026-05-11
105817,100.0962,2026-05-11
105822,11.5935,2026-05-11
105823,36.1352,2026-05-11
105856,13.5241,2026-05-11
105857,10.3884,2026-05-11
105875,99.3740,2026-05-11
105878,1036.4878,2026-05-11
105881,100.6578,2026-05-11
105887,100.5656,2026-05-11
105888,100.2212,2026-05-11
105967,10.7179,2026-05-11
105968,39.3749,2026-05-11
105989,206.6320,2026-05-11
106095,45.0974,2026-05-11
106096,50.6950,2026-05-11
106143,40.8900,2026-05-11
106144,101.0600,2026-05-11
106157,102.9463,2026-05-11
106166,358.5900,2026-05-11
106167,91.5000,2026-05-11
106168,64.7943,2026-05-11
106169,39.9300,2026-05-11
106170,40.0202,2026-05-11
106171,1886.1762,2026-05-11
106172,1153.9646,2026-05-11
106177,3290.7997,2026-05-11
106179,1310.0105,2026-05-11
106183,35.9127,2026-05-11
106185,37.3569,2026-05-11
106186,10.9268,2026-05-11
106193,124.7934,2026-05-11
106212,3657.0640,2026-05-11
106213,1424.4780,2026-05-11
106214,1424.4651,2026-05-11
106215,1449.4107,2026-05-11
106216,1603.9397,2026-05-11
106217,3721.5584,2026-05-11
106221,1424.8134,2026-05-11
106222,1421.2765,2026-05-11
106227,37.8499,2026-05-11
106228,15.7008,2026-05-11
106229,17.3363,2026-05-11
106230,15.7245,2026-05-11
106231,33.4536,2026-05-11
106232,15.1681,2026-05-11
106233,18.4951,2026-05-11
106234,15.1531,2026-05-11
106235,88.3392,2026-05-11
106236,25.8276,2026-05-11
106240,88.3392,2026-05-11
106260,1337.4888,2026-05-11
106316,17.3400,2026-05-11
106317,51.6000,2026-05-11
106369,34.0956,2026-05-11
106370,42.1776,2026-05-11
106383,24.5550,2026-05-11
106384,46.4487,2026-05-11
106425,55.1139,2026-05-11
106426,48.1771,2026-05-11
106441,40.3640,2026-05-11
106442,40.3670,2026-05-11
106596,38.5816,2026-05-11
106597,63.6894,2026-05-11
106624,32.9970,2026-05-11
106653,41.8300,2026-05-11
106654,65.0700,2026-05-11
106793,32.1790,2026-05-11
106795,10.9470,2026-05-11
106796,31.2070,2026-05-11
106797,22.2470,2026-05-11
106799,23.2580,2026-05-11
106822,31.9200,2026-05-11
106823,85.9700,2026-05-11
106838,10.0798,2026-05-11
106839,10.1522,2026-05-11
106840,10.0480,2026-05-11
106841,52.4744,2026-05-11
106871,52.0387,2026-05-11
106872,22.2015,2026-05-11
106873,52.0986,2026-05-11
106929,813.5826,2026-05-11
106978,20.7252,2026-05-11
106979,43.9074,2026-05-11
106980,17.0749,2026-05-11
107287,48.2697,2026-05-11
107288,48.2704,2026-05-11
107352,112.2300,2026-05-11
107353,123.7700,2026-05-11
107409,19.4440,2026-05-11
107410,19.4447,2026-05-11
107471,1590.1853,2026-05-11
107472,1287.1448,2026-05-11
107476,1136.6430,2026-05-11
107477,2823.1224,2026-05-11
107524,47.0870,2026-05-11
107525,20.1940,2026-05-11
107578,108.0090,2026-05-11
107579,27.6650,2026-05-11
107693,123.9079,2026-05-11
107700,1005.0818,2026-05-11
107701,1106.8462,2026-05-11
107702,1015.8923,2026-05-11
107704,1088.6251,2026-05-11
107705,2366.8711,2026-05-11
107745,59.9600,2026-05-11
107763,52.5733,2026-05-11
107764,52.5747,2026-05-11
107988,35.7068,2026-05-11
107989,25.1907,2026-05-11
108166,43.2505,2026-05-11
108167,131.3783,2026-05-11
108202,110.1220,2026-05-11
108203,32.3560,2026-05-11
108249,71.0277,2026-05-11
108252,37.8643,2026-05-11
108258,71.0277,2026-05-11
108272,146.7855,2026-05-11
108273,380.2555,2026-05-11
108274,101.7576,2026-05-11
108377,72.8800,2026-05-11
108378,142.9000,2026-05-11
108402,81.0500,2026-05-12
108403,66.6400,2026-05-12
108465,28.7300,2026-05-11
108466,106.5600,2026-05-11
108479,260.4378,2026-05-11
108511,38.3353,2026-05-11
108544,12.8509,2026-05-11
108545,45.7260,2026-05-11
108546,12.9530,2026-05-11
108547,14.5145,2026-05-11
108557,11.8805,2026-05-11
108558,11.2789,2026-05-11
108559,11.1668,2026-05-11
108561,11.5660,2026-05-11
108592,87.9660,2026-05-11
108593,18.8370,2026-05-11
108594,205.2270,2026-05-11
108595,45.9330,2026-05-11
108596,138.7650,2026-05-11
108597,27.4440,2026-05-11
108632,40.4721,2026-05-11
108633,10.1012,2026-05-11
108634,10.1082,2026-05-11
108635,10.1192,2026-05-11
108644,10.3418,2026-05-11
108646,11.4402,2026-05-11
108650,10.0994,2026-05-11
108675,11.2205,2026-05-11
108690,3318.5731,2026-05-11
108691,1001.8171,2026-05-11
108692,1001.4161,2026-05-11
108693,1002.6369,2026-05-11
108701,10.1213,2026-05-11
108713,10.4118,2026-05-11
108727,10.2557,2026-05-11
108728,47.3117,2026-05-11
108729,10.2493,2026-05-11
108730,10.3301,2026-05-11
108731,10.2770,2026-05-11
108753,46.9116,2026-05-11
108756,42.4755,2026-05-11
108757,10.2657,2026-05-11
108763,11.9206,2026-05-11
108764,12.1685,2026-05-11
108765,66.3411,2026-05-11
108766,11.6789,2026-05-11
108767,10.3809,2026-05-11
108768,59.6449,2026-05-11
108799,75.7030,2026-05-11
108800,20.8670,2026-05-11
108845,33.9925,2026-05-11
108847,10.6114,2026-05-11
108908,36.2940,2026-05-11
108909,145.2010,2026-05-11
108992,10.8460,2026-05-11
108995,31.8980,2026-05-11
109010,82.8777,2026-05-11
109058,27.9945,2026-05-11
109059,104.4584,2026-05-11
109108,100.4747,2026-05-11
109254,3166.8734,2026-05-11
109255,1005.0000,2026-05-11
109264,1005.8209,2026-05-11
109269,3317.1770,2026-05-11
109274,64.5023,2026-05-11
109275,86.7492,2026-05-11
109349,1005.5000,2026-05-11
109350,1001.5004,2026-05-11
109351,1002.6897,2026-05-11
109353,3309.0697,2026-05-11
109366,1241.3176,2026-05-11
109370,1001.4191,2026-05-11
109371,3983.0938,2026-05-11
109372,1240.7100,2026-05-11
109445,128.7500,2026-05-11
109446,24.5800,2026-05-11
109472,17.0813,2026-05-11
109473,17.0832,2026-05-11
109501,1046.8031,2026-05-11
109522,94.4387,2026-05-11
109523,72.7724,2026-05-11
109716,31.8694,2026-05-11
109717,38.7299,2026-05-11
109720,38.0050,2026-05-11
109721,38.0050,2026-05-11
109723,10.5402,2026-05-11
109724,38.0050,2026-05-11
109740,41.1612,2026-05-11
109741,11.2738,2026-05-11
109743,11.2686,2026-05-11
109830,103.6469,2026-05-11
109831,74.0784,2026-05-11
110282,111.7712,2026-05-11
110490,113.3864,2026-05-11
110598,32.8000,2026-05-11
110599,99.5900,2026-05-11
110601,99.5900,2026-05-11
110603,90.0600,2026-05-11
110604,28.0900,2026-05-11
110606,90.0500,2026-05-11
110607,26.8800,2026-05-11
110608,27.8800,2026-05-11
111343,10.2279,2026-05-11
111521,10.5799,2026-05-11
111523,13.2617,2026-05-11
111524,34.6835,2026-05-11
111525,36.1877,2026-05-11
111527,13.6375,2026-05-11
111545,102.2999,2026-05-11
111549,124.1700,2026-05-11
111550,123.3700,2026-05-11
111569,151.2730,2026-05-11
111570,30.5540,2026-05-11
111585,27.7678,2026-05-11
